name,sessile,area,unet,unetpp,segformer,mean_dice
cju5bbtwsa8cl0987wgfsqpao,False,0.1007612084381775,0.9470262063486913,0.9565587455380945,0.9594812558025392,0.9543554025631084
cju5bf6hxa6m50817rbwettgu,False,0.0869136071599421,0.9641511685372992,0.969165855240149,0.9693523016007167,0.9675564417927216
cju5ca9hcatkc0801jzwe7tfx,False,0.1581177076384744,0.6932929224889788,0.44815957523075534,0.7337184442061367,0.6250569806419569
cju5cky5xb0ay0801oxet697t,True,0.0545649420247491,0.9433559340106151,0.8599768317384401,0.9060427413388092,0.9031251690292882
cju5eftctcdbj08712gdp989f,False,0.2676407297676594,0.9294033194296017,0.9459682295382559,0.9576720209541092,0.9443478566406557
cju5f26ebcuai0818xlwh6116,True,0.0784115550001837,0.9486382337045095,0.9635296345370885,0.9578514911728586,0.9566731198048188
cju5fi0yxd3ei0801v7u0yudn,True,0.0207317286856568,0.20947179388205603,0.15671023411501728,0.16840072937875458,0.17819425245860931
cju5ft6mcd5q40987rhjgbrr6,False,0.1329642662136747,0.9760803608956785,0.9794775482317688,0.9696452051550672,0.9750677047608383
cju5hjxaae3i40850h5z2laf5,False,0.1644694533762057,0.9676905574507322,0.9341885924284866,0.9474948066542018,0.9497913188444737
cju5hqz50e7o90850e0prlpa0,False,0.2058123249299719,0.9740172812454561,0.8618223154941747,0.9382356156390058,0.9246917374595455
cju5hwonqedw10801vsd3w6kk,False,0.1129017903232122,0.9676795536307516,0.9763434718438505,0.9743196746935028,0.9727809000560349
cju5k7r0yf98c09878csbxb4d,True,0.0192134366169735,0.5653108761845309,0.8364817392401638,0.7868320967592316,0.7295415707279754
cju5klveuff6w0871wbibgh3m,False,0.0378739070409572,0.9653047555214767,0.9425495340588864,0.9600763756250648,0.9559768884018093
cju5u4pywk81x0817vn9pe14z,False,0.0409290646578782,0.9734315873293231,0.9649109035208222,0.9495008807946083,0.9626144572149179
cju5vxuc5loxw0818u8xgf45p,False,0.1057677679083429,0.9540513701374781,0.9744568126590795,0.9293452181865476,0.9526178003277016
cju5vzjoslpj708186z2fusmz,False,0.0521211492583756,0.983469797617848,0.9771647225792225,0.9583820508738872,0.9730055236903192
cju5wcc90lu020850mjrxppv6,False,0.1051567948321077,0.9622152771898497,0.9603321675872423,0.9302562268757234,0.9509345572176051
cju5wqonpm0e60801z88ewmy1,True,0.0439747149956153,0.9606222654317639,0.9591436340448176,0.938007512069619,0.9525911371820669
cju5xopi0md7q0871r1sjc1av,False,0.109219419078574,0.9468857026746577,0.9549976177743456,0.9409917571620495,0.9476250258703508
cju5xq3tdm9fn0987pbedxdg5,True,0.035767585314894,0.7134066974280356,0.7175687409509837,0.9199008295941646,0.783625422657728
cju5yeqiwmkgl0801fzv2douc,False,0.2068853867248158,0.45776480985936807,0.46406168795795927,0.492358549321501,0.4713950157129428
cju5yhgznmkzb0801cji2vi8j,True,0.0288945392582337,0.9191671769692641,0.8802998648096331,0.9213703099460502,0.9069457839083158
cju5yimthmlv80850zhoc90c2,True,0.0519774011299435,0.966631388903173,0.9678457586699847,0.9545483643782262,0.9630085039837946
cju5ymyd8mmdc0801ry3by1xr,True,0.0343162330702523,0.9429956995107375,0.938706431246278,0.9223505683859444,0.9346842330476534
cju6uy20suzbl0987rzuhz7z9,False,0.173170546173741,0.966683855913834,0.9631014331657968,0.9593432692538465,0.9630428527778258
cju6uzxk0v83p0801rcwnexdu,False,0.2965025611672147,0.9564659903366826,0.969516991025023,0.960954945802244,0.9623126423879832
cju6v1m1xv07w09870ah3njy1,False,0.060694606779095,0.9450239963188062,0.9657905832720568,0.9264429153182798,0.9457524983030478
cju6vqarjv7yo0987q4b1btk1,False,0.1138261646425149,0.9580107838822575,0.9389161563061013,0.9161658045071973,0.9376975815651853
cju6vvb8svhed0801jjcquh5e,True,0.0151224540797201,0.8585585585488901,0.8726640590952557,0.6834628785756706,0.8048951654066054
